event_id,machine_id,location_id,event_timestamp,event_type,severity,downtime_minutes,software_version,error_code,event_date,requires_investigation,planned_event_flag
13945,MCH000011,LOC0006,2025-12-13 22:14:20,Software Restart,Low,3,v5.0,SR-172,2025-12-13,0,0
13946,MCH000027,LOC0002,2025-12-13 22:18:20,Bill Acceptor Error,High,27,v5.1,BA-887,2025-12-13,1,0
13947,MCH000062,LOC0006,2025-12-13 22:39:46,Door Open,Low,2,v5.0,DR-112,2025-12-13,0,0
13948,MCH000019,LOC0003,2025-12-13 22:57:19,Software Restart,Low,2,v4.2,SR-449,2025-12-13,0,0
13949,MCH000100,LOC0004,2025-12-13 22:59:46,Door Open,Low,0,v4.1,DR-568,2025-12-13,0,0
13950,MCH000031,LOC0002,2025-12-13 23:11:59,Communication Loss,High,88,v5.1,CM-556,2025-12-13,1,0
13951,MCH000097,LOC0007,2025-12-13 23:21:43,Hardware Failure,High,66,v4.2,HF-609,2025-12-13,1,0
13952,MCH000001,LOC0004,2025-12-13 23:39:21,Power Failure,High,131,v5.0,PF-377,2025-12-13,1,0
13953,MCH000025,LOC0002,2025-12-13 23:41:59,Door Open,Low,1,v4.2,DR-910,2025-12-13,0,0
13954,MCH000048,LOC0005,2025-12-14 00:59:55,Bill Acceptor Error,High,39,v5.0,BA-614,2025-12-14,1,0
13955,MCH000027,LOC0002,2025-12-14 03:39:28,Hardware Failure,Critical,116,v5.1,HF-773,2025-12-14,1,0
13956,MCH000037,LOC0005,2025-12-14 03:57:28,Bill Acceptor Error,Medium,12,v4.1,BA-940,2025-12-14,0,0
13957,MCH000011,LOC0006,2025-12-14 04:02:52,Communication Loss,Critical,81,v5.0,CM-114,2025-12-14,1,0
13958,MCH000063,LOC0007,2025-12-14 04:23:42,Ticket Jam,Medium,17,v4.2,TJ-935,2025-12-14,0,0
13959,MCH000086,LOC0008,2025-12-14 04:41:57,Printer Error,Medium,25,v4.1,PR-747,2025-12-14,0,0
13960,MCH000091,LOC0004,2025-12-14 04:52:58,Communication Loss,Critical,131,v4.1,CM-758,2025-12-14,1,0
13961,MCH000078,LOC0006,2025-12-14 04:53:09,Bill Acceptor Error,High,11,v4.2,BA-542,2025-12-14,1,0
13962,MCH000056,LOC0008,2025-12-14 05:09:52,Door Open,Low,3,v4.1,DR-546,2025-12-14,0,0
13963,MCH000097,LOC0007,2025-12-14 06:32:46,Printer Error,Medium,25,v4.2,PR-542,2025-12-14,0,0
13964,MCH000003,LOC0006,2025-12-14 06:51:11,Door Open,Low,2,v5.0,DR-639,2025-12-14,0,0
13965,MCH000086,LOC0008,2025-12-14 07:19:31,Software Restart,Low,5,v4.1,SR-557,2025-12-14,0,0
13966,MCH000093,LOC0006,2025-12-14 07:36:42,Software Restart,Low,4,v5.1,SR-261,2025-12-14,0,0
13967,MCH000078,LOC0006,2025-12-14 08:15:27,Ticket Jam,Medium,8,v4.2,TJ-909,2025-12-14,0,0
13968,MCH000063,LOC0007,2025-12-14 09:00:13,Preventive Maintenance,Low,28,v4.2,PM-513,2025-12-14,0,1
13969,MCH000065,LOC0004,2025-12-14 09:26:51,Printer Error,Medium,6,v5.1,PR-196,2025-12-14,0,0
13970,MCH000071,LOC0002,2025-12-14 10:42:51,Software Upgrade,Low,27,v5.1,SU-133,2025-12-14,0,1
13971,MCH000019,LOC0003,2025-12-14 10:58:08,Communication Loss,High,120,v4.2,CM-537,2025-12-14,1,0
13972,MCH000005,LOC0007,2025-12-14 11:34:42,Preventive Maintenance,Low,40,v5.0,PM-420,2025-12-14,0,1
13973,MCH000037,LOC0005,2025-12-14 11:46:12,Ticket Jam,Medium,5,v4.1,TJ-272,2025-12-14,0,0
13974,MCH000036,LOC0008,2025-12-14 11:56:36,Communication Loss,Medium,62,v5.1,CM-779,2025-12-14,0,0
13975,MCH000044,LOC0003,2025-12-14 11:58:28,Software Restart,Low,2,v5.0,SR-984,2025-12-14,0,0
13976,MCH000027,LOC0002,2025-12-14 13:16:41,Printer Error,High,7,v5.1,PR-936,2025-12-14,1,0
13977,MCH000037,LOC0005,2025-12-14 13:45:53,Communication Loss,Medium,78,v4.1,CM-891,2025-12-14,0,0
13978,MCH000048,LOC0005,2025-12-14 14:26:52,Printer Error,Medium,23,v5.0,PR-586,2025-12-14,0,0
13979,MCH000005,LOC0007,2025-12-14 14:45:48,Communication Loss,Critical,66,v5.0,CM-399,2025-12-14,1,0
13980,MCH000040,LOC0004,2025-12-14 15:12:56,Bill Acceptor Error,Medium,19,v4.1,BA-899,2025-12-14,0,0
13981,MCH000043,LOC0010,2025-12-14 15:47:04,Hopper Empty,Medium,14,v4.2,HP-712,2025-12-14,0,0
13982,MCH000068,LOC0004,2025-12-14 16:00:54,Software Upgrade,Low,16,v5.1,SU-701,2025-12-14,0,1
13983,MCH000074,LOC0008,2025-12-14 17:14:30,Ticket Jam,Medium,6,v5.0,TJ-506,2025-12-14,0,0
13984,MCH000086,LOC0008,2025-12-14 17:43:58,Communication Loss,Medium,76,v4.1,CM-210,2025-12-14,0,0
13985,MCH000099,LOC0009,2025-12-14 18:13:54,Hopper Empty,Medium,7,v5.1,HP-658,2025-12-14,0,0
13986,MCH000078,LOC0006,2025-12-14 19:19:09,Communication Loss,High,121,v4.2,CM-157,2025-12-14,1,0
13987,MCH000081,LOC0005,2025-12-14 21:01:59,Communication Loss,Critical,39,v5.0,CM-626,2025-12-14,1,0
13988,MCH000027,LOC0002,2025-12-14 21:07:15,Communication Loss,High,29,v5.1,CM-994,2025-12-14,1,0
13989,MCH000052,LOC0001,2025-12-14 21:20:25,Bill Acceptor Error,Medium,8,v4.1,BA-259,2025-12-14,0,0
13990,MCH000078,LOC0006,2025-12-14 21:20:54,Hopper Empty,Medium,8,v4.2,HP-970,2025-12-14,0,0
13991,MCH000078,LOC0006,2025-12-14 22:34:19,Bill Acceptor Error,High,47,v4.2,BA-517,2025-12-14,1,0
13992,MCH000023,LOC0003,2025-12-14 22:54:34,Hardware Failure,High,76,v4.2,HF-124,2025-12-14,1,0
13993,MCH000054,LOC0001,2025-12-14 23:09:48,Preventive Maintenance,Low,33,v4.2,PM-180,2025-12-14,0,1
13994,MCH000092,LOC0010,2025-12-14 23:58:14,Ticket Jam,Medium,6,v5.0,TJ-995,2025-12-14,0,0
13995,MCH000055,LOC0002,2025-12-15 00:55:46,Preventive Maintenance,Low,22,v4.2,PM-195,2025-12-15,0,1
13996,MCH000032,LOC0003,2025-12-15 01:11:31,Cash Refill,Low,5,v5.1,CR-519,2025-12-15,0,1
13997,MCH000006,LOC0002,2025-12-15 01:16:30,Door Open,Medium,1,v4.1,DR-925,2025-12-15,0,0
13998,MCH000070,LOC0007,2025-12-15 01:17:03,Ticket Jam,High,17,v4.1,TJ-891,2025-12-15,1,0
13999,MCH000084,LOC0008,2025-12-15 01:43:00,Door Open,Low,2,v5.0,DR-922,2025-12-15,0,0
14000,MCH000001,LOC0004,2025-12-15 01:59:16,Communication Loss,High,107,v5.0,CM-346,2025-12-15,1,0
14001,MCH000023,LOC0003,2025-12-15 03:42:49,Communication Loss,High,108,v4.2,CM-912,2025-12-15,1,0
14002,MCH000079,LOC0007,2025-12-15 04:09:46,Hopper Empty,Medium,8,v5.1,HP-277,2025-12-15,0,0
14003,MCH000081,LOC0005,2025-12-15 04:24:01,Bill Acceptor Error,Medium,11,v5.0,BA-517,2025-12-15,0,0
14004,MCH000084,LOC0008,2025-12-15 04:44:23,Ticket Jam,Medium,21,v5.0,TJ-474,2025-12-15,0,0
14005,MCH000042,LOC0007,2025-12-15 04:45:14,Cash Refill,Low,4,v4.1,CR-826,2025-12-15,0,1
14006,MCH000032,LOC0003,2025-12-15 05:07:57,Bill Acceptor Error,High,15,v5.1,BA-571,2025-12-15,1,0
14007,MCH000081,LOC0005,2025-12-15 05:39:04,Printer Error,Medium,5,v5.0,PR-297,2025-12-15,0,0
14008,MCH000091,LOC0004,2025-12-15 06:02:58,Cash Refill,Low,7,v4.1,CR-315,2025-12-15,0,1
14009,MCH000073,LOC0008,2025-12-15 06:20:40,Communication Loss,Critical,46,v4.2,CM-713,2025-12-15,1,0
14010,MCH000015,LOC0001,2025-12-15 07:36:29,Hopper Empty,Medium,8,v5.1,HP-654,2025-12-15,0,0
14011,MCH000041,LOC0007,2025-12-15 07:58:54,Printer Error,Medium,14,v5.0,PR-169,2025-12-15,0,0
14012,MCH000067,LOC0010,2025-12-15 08:40:37,Communication Loss,Medium,59,v5.0,CM-535,2025-12-15,0,0
14013,MCH000070,LOC0007,2025-12-15 09:00:10,Ticket Jam,Medium,17,v4.1,TJ-722,2025-12-15,0,0
14014,MCH000051,LOC0006,2025-12-15 09:36:26,Door Open,Low,1,v4.1,DR-420,2025-12-15,0,0
14015,MCH000094,LOC0008,2025-12-15 09:42:35,Bill Acceptor Error,Medium,19,v5.0,BA-350,2025-12-15,0,0
14016,MCH000073,LOC0008,2025-12-15 10:02:42,Bill Acceptor Error,Medium,16,v4.2,BA-762,2025-12-15,0,0
14017,MCH000005,LOC0007,2025-12-15 10:45:57,Communication Loss,Critical,31,v5.0,CM-788,2025-12-15,1,0
14018,MCH000008,LOC0006,2025-12-15 11:09:49,Ticket Jam,High,12,v4.1,TJ-628,2025-12-15,1,0
14019,MCH000007,LOC0002,2025-12-15 11:16:04,Preventive Maintenance,Low,33,v5.0,PM-551,2025-12-15,0,1
14020,MCH000092,LOC0010,2025-12-15 12:05:14,Software Upgrade,Low,18,v5.0,SU-423,2025-12-15,0,1
14021,MCH000072,LOC0004,2025-12-15 12:22:33,Ticket Jam,Medium,13,v5.0,TJ-394,2025-12-15,0,0
14022,MCH000016,LOC0007,2025-12-15 12:47:05,Communication Loss,High,94,v4.1,CM-229,2025-12-15,1,0
14023,MCH000050,LOC0007,2025-12-15 13:01:08,Cash Refill,Low,5,v4.2,CR-175,2025-12-15,0,1
14024,MCH000032,LOC0003,2025-12-15 13:27:12,Hardware Failure,Critical,218,v5.1,HF-242,2025-12-15,1,0
14025,MCH000091,LOC0004,2025-12-15 13:28:34,Door Open,Low,3,v4.1,DR-868,2025-12-15,0,0
14026,MCH000086,LOC0008,2025-12-15 13:45:04,Door Open,Low,1,v4.1,DR-253,2025-12-15,0,0
14027,MCH000074,LOC0008,2025-12-15 13:47:20,Bill Acceptor Error,Medium,8,v5.0,BA-944,2025-12-15,0,0
14028,MCH000019,LOC0003,2025-12-15 13:48:22,Door Open,Low,0,v4.2,DR-288,2025-12-15,0,0
14029,MCH000017,LOC0002,2025-12-15 14:10:26,Door Open,Low,1,v5.0,DR-926,2025-12-15,0,0
14030,MCH000001,LOC0004,2025-12-15 14:11:46,Hardware Failure,High,69,v5.0,HF-545,2025-12-15,1,0
14031,MCH000043,LOC0010,2025-12-15 14:37:23,Preventive Maintenance,Low,22,v4.2,PM-344,2025-12-15,0,1
14032,MCH000049,LOC0006,2025-12-15 15:16:30,Door Open,Low,0,v5.1,DR-300,2025-12-15,0,0
14033,MCH000034,LOC0004,2025-12-15 15:17:27,Hopper Empty,Medium,19,v4.2,HP-312,2025-12-15,0,0
14034,MCH000054,LOC0001,2025-12-15 15:33:12,Hardware Failure,Critical,174,v4.2,HF-581,2025-12-15,1,0
14035,MCH000033,LOC0009,2025-12-15 15:51:35,Software Restart,Low,4,v4.1,SR-637,2025-12-15,0,0
14036,MCH000089,LOC0003,2025-12-15 15:52:03,Bill Acceptor Error,Medium,16,v5.0,BA-825,2025-12-15,0,0
14037,MCH000041,LOC0007,2025-12-15 16:45:46,Communication Loss,High,28,v5.0,CM-527,2025-12-15,1,0
14038,MCH000028,LOC0003,2025-12-15 16:52:01,Cash Refill,Low,6,v5.1,CR-394,2025-12-15,0,1
14039,MCH000048,LOC0005,2025-12-15 17:07:13,Ticket Jam,High,14,v5.0,TJ-229,2025-12-15,1,0
14040,MCH000043,LOC0010,2025-12-15 17:21:30,Communication Loss,High,88,v4.2,CM-382,2025-12-15,1,0
14041,MCH000001,LOC0004,2025-12-15 17:34:01,Door Open,Low,3,v5.0,DR-506,2025-12-15,0,0
14042,MCH000032,LOC0003,2025-12-15 17:35:37,Software Restart,Low,9,v5.1,SR-281,2025-12-15,0,0
14043,MCH000048,LOC0005,2025-12-15 18:09:32,Bill Acceptor Error,Medium,34,v5.0,BA-866,2025-12-15,0,0
14044,MCH000032,LOC0003,2025-12-15 19:00:12,Bill Acceptor Error,Medium,12,v5.1,BA-717,2025-12-15,0,0
14045,MCH000036,LOC0008,2025-12-15 19:26:12,Bill Acceptor Error,Medium,8,v5.1,BA-806,2025-12-15,0,0
14046,MCH000056,LOC0008,2025-12-15 19:41:41,Hardware Failure,High,107,v4.1,HF-661,2025-12-15,1,0
14047,MCH000091,LOC0004,2025-12-15 19:45:17,Communication Loss,High,126,v4.1,CM-474,2025-12-15,1,0
14048,MCH000096,LOC0004,2025-12-15 21:13:05,Printer Error,Medium,18,v5.1,PR-342,2025-12-15,0,0
14049,MCH000041,LOC0007,2025-12-15 21:41:06,Ticket Jam,Medium,12,v5.0,TJ-704,2025-12-15,0,0
14050,MCH000034,LOC0004,2025-12-15 21:53:08,Communication Loss,Critical,119,v4.2,CM-731,2025-12-15,1,0
14051,MCH000094,LOC0008,2025-12-15 22:10:57,Software Restart,Low,7,v5.0,SR-844,2025-12-15,0,0
14052,MCH000055,LOC0002,2025-12-15 23:22:22,Communication Loss,Medium,68,v4.2,CM-255,2025-12-15,0,0
14053,MCH000035,LOC0001,2025-12-15 23:39:24,Printer Error,Medium,8,v5.0,PR-328,2025-12-15,0,0
14054,MCH000003,LOC0006,2025-12-16 00:05:49,Preventive Maintenance,Low,26,v5.0,PM-620,2025-12-16,0,1
14055,MCH000063,LOC0007,2025-12-16 00:08:23,Software Restart,Medium,7,v4.2,SR-315,2025-12-16,0,0
14056,MCH000062,LOC0006,2025-12-16 00:14:25,Preventive Maintenance,Low,21,v5.0,PM-420,2025-12-16,0,1
14057,MCH000050,LOC0007,2025-12-16 00:15:11,Printer Error,Medium,17,v4.2,PR-597,2025-12-16,0,0
14058,MCH000006,LOC0002,2025-12-16 00:36:10,Communication Loss,Medium,72,v4.1,CM-764,2025-12-16,0,0
14059,MCH000050,LOC0007,2025-12-16 00:52:36,Bill Acceptor Error,Medium,12,v4.2,BA-343,2025-12-16,0,0
14060,MCH000037,LOC0005,2025-12-16 00:53:38,Bill Acceptor Error,Medium,17,v4.1,BA-861,2025-12-16,0,0
14061,MCH000063,LOC0007,2025-12-16 00:58:29,Ticket Jam,Medium,18,v4.2,TJ-886,2025-12-16,0,0
14062,MCH000100,LOC0004,2025-12-16 01:22:30,Bill Acceptor Error,Medium,21,v4.1,BA-641,2025-12-16,0,0
14063,MCH000070,LOC0007,2025-12-16 02:14:48,Ticket Jam,High,31,v4.1,TJ-674,2025-12-16,1,0
14064,MCH000084,LOC0008,2025-12-16 02:24:36,Bill Acceptor Error,Medium,12,v5.0,BA-607,2025-12-16,0,0
14065,MCH000009,LOC0003,2025-12-16 03:21:25,Communication Loss,Medium,66,v5.1,CM-353,2025-12-16,0,0
14066,MCH000016,LOC0007,2025-12-16 04:03:55,Hopper Empty,Medium,16,v4.1,HP-794,2025-12-16,0,0
14067,MCH000019,LOC0003,2025-12-16 04:08:59,Hardware Failure,High,119,v4.2,HF-211,2025-12-16,1,0
14068,MCH000019,LOC0003,2025-12-16 04:28:47,Bill Acceptor Error,High,38,v4.2,BA-753,2025-12-16,1,0
14069,MCH000081,LOC0005,2025-12-16 04:42:21,Ticket Jam,Medium,17,v5.0,TJ-987,2025-12-16,0,0
14070,MCH000077,LOC0004,2025-12-16 04:53:09,Bill Acceptor Error,High,19,v4.1,BA-617,2025-12-16,1,0
14071,MCH000039,LOC0009,2025-12-16 04:58:06,Hopper Empty,Medium,10,v4.1,HP-809,2025-12-16,0,0
14072,MCH000033,LOC0009,2025-12-16 05:06:11,Door Open,Low,1,v4.1,DR-316,2025-12-16,0,0
14073,MCH000071,LOC0002,2025-12-16 05:45:26,Door Open,Low,3,v5.1,DR-182,2025-12-16,0,0
14074,MCH000094,LOC0008,2025-12-16 06:01:14,Preventive Maintenance,Low,25,v5.0,PM-200,2025-12-16,0,1
14075,MCH000041,LOC0007,2025-12-16 06:11:05,Hopper Empty,Medium,13,v5.0,HP-812,2025-12-16,0,0
14076,MCH000074,LOC0008,2025-12-16 06:28:09,Printer Error,Medium,16,v5.0,PR-133,2025-12-16,0,0
14077,MCH000023,LOC0003,2025-12-16 06:48:18,Software Upgrade,Low,28,v4.2,SU-413,2025-12-16,0,1
14078,MCH000081,LOC0005,2025-12-16 07:11:26,Power Failure,High,110,v5.0,PF-299,2025-12-16,1,0
14079,MCH000081,LOC0005,2025-12-16 07:19:31,Printer Error,Medium,10,v5.0,PR-932,2025-12-16,0,0
14080,MCH000054,LOC0001,2025-12-16 07:33:09,Software Restart,Low,4,v4.2,SR-390,2025-12-16,0,0
14081,MCH000066,LOC0009,2025-12-16 07:41:08,Software Restart,Medium,5,v5.0,SR-282,2025-12-16,0,0
14082,MCH000071,LOC0002,2025-12-16 07:59:00,Communication Loss,High,83,v5.1,CM-393,2025-12-16,1,0
14083,MCH000016,LOC0007,2025-12-16 08:17:25,Ticket Jam,Medium,6,v4.1,TJ-532,2025-12-16,0,0
14084,MCH000063,LOC0007,2025-12-16 08:24:42,Software Restart,Low,3,v4.2,SR-754,2025-12-16,0,0
14085,MCH000064,LOC0007,2025-12-16 08:31:43,Printer Error,Medium,12,v4.1,PR-765,2025-12-16,0,0
14086,MCH000078,LOC0006,2025-12-16 08:56:21,Software Restart,Low,8,v4.2,SR-632,2025-12-16,0,0
14087,MCH000024,LOC0007,2025-12-16 09:00:23,Door Open,Low,0,v4.1,DR-716,2025-12-16,0,0
14088,MCH000099,LOC0009,2025-12-16 09:42:12,Cash Refill,Low,4,v5.1,CR-316,2025-12-16,0,1
14089,MCH000023,LOC0003,2025-12-16 09:49:25,Software Restart,Medium,15,v4.2,SR-191,2025-12-16,0,0
14090,MCH000081,LOC0005,2025-12-16 09:51:19,Communication Loss,High,85,v5.0,CM-545,2025-12-16,1,0
14091,MCH000036,LOC0008,2025-12-16 09:53:26,Software Restart,Low,7,v5.1,SR-590,2025-12-16,0,0
14092,MCH000067,LOC0010,2025-12-16 10:16:16,Software Restart,Medium,8,v5.0,SR-798,2025-12-16,0,0
14093,MCH000001,LOC0004,2025-12-16 10:19:33,Communication Loss,High,84,v5.0,CM-477,2025-12-16,1,0
14094,MCH000019,LOC0003,2025-12-16 10:19:55,Communication Loss,High,43,v4.2,CM-967,2025-12-16,1,0
14095,MCH000009,LOC0003,2025-12-16 10:20:51,Communication Loss,Medium,14,v5.1,CM-303,2025-12-16,0,0
14096,MCH000070,LOC0007,2025-12-16 10:52:23,Communication Loss,High,121,v4.1,CM-769,2025-12-16,1,0
14097,MCH000025,LOC0002,2025-12-16 12:49:41,Ticket Jam,Medium,5,v4.2,TJ-129,2025-12-16,0,0
14098,MCH000037,LOC0005,2025-12-16 13:04:27,Cash Refill,Low,3,v4.1,CR-123,2025-12-16,0,1
14099,MCH000035,LOC0001,2025-12-16 14:32:15,Hopper Empty,Medium,15,v5.0,HP-365,2025-12-16,0,0
14100,MCH000039,LOC0009,2025-12-16 14:58:06,Door Open,Low,1,v4.1,DR-202,2025-12-16,0,0
14101,MCH000074,LOC0008,2025-12-16 14:59:23,Communication Loss,High,92,v5.0,CM-118,2025-12-16,1,0
14102,MCH000041,LOC0007,2025-12-16 16:12:58,Power Failure,Critical,105,v5.0,PF-202,2025-12-16,1,0
14103,MCH000084,LOC0008,2025-12-16 17:50:57,Ticket Jam,Medium,24,v5.0,TJ-228,2025-12-16,0,0
14104,MCH000027,LOC0002,2025-12-16 18:22:53,Hardware Failure,High,227,v5.1,HF-848,2025-12-16,1,0
14105,MCH000017,LOC0002,2025-12-16 18:29:29,Ticket Jam,High,12,v5.0,TJ-375,2025-12-16,1,0
14106,MCH000071,LOC0002,2025-12-16 19:24:27,Ticket Jam,Medium,20,v5.1,TJ-588,2025-12-16,0,0
14107,MCH000004,LOC0010,2025-12-16 19:30:20,Door Open,Medium,1,v4.1,DR-753,2025-12-16,0,0
14108,MCH000044,LOC0003,2025-12-16 20:19:01,Ticket Jam,Medium,9,v5.0,TJ-892,2025-12-16,0,0
14109,MCH000097,LOC0007,2025-12-16 20:58:12,Communication Loss,High,21,v4.2,CM-312,2025-12-16,1,0
14110,MCH000086,LOC0008,2025-12-16 21:31:29,Hopper Empty,Medium,5,v4.1,HP-135,2025-12-16,0,0
14111,MCH000078,LOC0006,2025-12-16 22:11:46,Software Restart,Medium,8,v4.2,SR-879,2025-12-16,0,0
14112,MCH000001,LOC0004,2025-12-16 22:43:25,Communication Loss,Critical,39,v5.0,CM-896,2025-12-16,1,0
14113,MCH000091,LOC0004,2025-12-16 23:43:30,Printer Error,Medium,30,v4.1,PR-561,2025-12-16,0,0
14114,MCH000088,LOC0008,2025-12-17 00:42:44,Cash Refill,Low,4,v5.0,CR-289,2025-12-17,0,1
14115,MCH000074,LOC0008,2025-12-17 01:30:24,Communication Loss,High,112,v5.0,CM-306,2025-12-17,1,0
14116,MCH000005,LOC0007,2025-12-17 01:44:28,Communication Loss,High,85,v5.0,CM-216,2025-12-17,1,0
14117,MCH000070,LOC0007,2025-12-17 03:04:03,Bill Acceptor Error,Medium,17,v4.1,BA-473,2025-12-17,0,0
14118,MCH000056,LOC0008,2025-12-17 04:11:44,Bill Acceptor Error,High,44,v4.1,BA-690,2025-12-17,1,0
14119,MCH000009,LOC0003,2025-12-17 04:29:49,Communication Loss,Medium,11,v5.1,CM-338,2025-12-17,0,0
14120,MCH000046,LOC0002,2025-12-17 05:25:29,Ticket Jam,Medium,7,v4.2,TJ-649,2025-12-17,0,0
14121,MCH000072,LOC0004,2025-12-17 05:33:46,Cash Refill,Low,3,v5.0,CR-355,2025-12-17,0,1
14122,MCH000019,LOC0003,2025-12-17 05:37:36,Printer Error,Medium,24,v4.2,PR-380,2025-12-17,0,0
14123,MCH000059,LOC0005,2025-12-17 06:08:58,Door Open,Low,1,v5.0,DR-258,2025-12-17,0,0
14124,MCH000045,LOC0009,2025-12-17 06:24:28,Preventive Maintenance,Low,21,v5.0,PM-104,2025-12-17,0,1
14125,MCH000027,LOC0002,2025-12-17 06:38:27,Ticket Jam,Medium,21,v5.1,TJ-380,2025-12-17,0,0
14126,MCH000009,LOC0003,2025-12-17 07:54:32,Communication Loss,Medium,19,v5.1,CM-656,2025-12-17,0,0
14127,MCH000089,LOC0003,2025-12-17 08:20:36,Door Open,Low,0,v5.0,DR-696,2025-12-17,0,0
14128,MCH000032,LOC0003,2025-12-17 08:21:48,Communication Loss,High,103,v5.1,CM-150,2025-12-17,1,0
14129,MCH000094,LOC0008,2025-12-17 08:34:26,Bill Acceptor Error,Medium,9,v5.0,BA-419,2025-12-17,0,0
14130,MCH000023,LOC0003,2025-12-17 08:35:11,Software Upgrade,Low,26,v4.2,SU-542,2025-12-17,0,1
14131,MCH000091,LOC0004,2025-12-17 09:05:17,Power Failure,Critical,38,v4.1,PF-862,2025-12-17,1,0
14132,MCH000016,LOC0007,2025-12-17 09:51:10,Hardware Failure,Critical,247,v4.1,HF-819,2025-12-17,1,0
14133,MCH000097,LOC0007,2025-12-17 10:35:13,Hopper Empty,Medium,19,v4.2,HP-822,2025-12-17,0,0
14134,MCH000010,LOC0009,2025-12-17 10:51:48,Bill Acceptor Error,High,47,v4.2,BA-338,2025-12-17,1,0
14135,MCH000005,LOC0007,2025-12-17 11:21:52,Ticket Jam,Medium,22,v5.0,TJ-617,2025-12-17,0,0
14136,MCH000073,LOC0008,2025-12-17 11:36:58,Ticket Jam,Medium,13,v4.2,TJ-103,2025-12-17,0,0
14137,MCH000016,LOC0007,2025-12-17 11:58:12,Bill Acceptor Error,Medium,32,v4.1,BA-636,2025-12-17,0,0
14138,MCH000024,LOC0007,2025-12-17 12:42:28,Preventive Maintenance,Low,23,v4.1,PM-288,2025-12-17,0,1
14139,MCH000075,LOC0009,2025-12-17 13:00:50,Hopper Empty,Medium,9,v4.1,HP-799,2025-12-17,0,0
14140,MCH000097,LOC0007,2025-12-17 13:05:42,Communication Loss,Critical,17,v4.2,CM-311,2025-12-17,1,0
14141,MCH000072,LOC0004,2025-12-17 13:25:30,Door Open,Low,0,v5.0,DR-809,2025-12-17,0,0
14142,MCH000050,LOC0007,2025-12-17 13:32:16,Hopper Empty,Medium,7,v4.2,HP-707,2025-12-17,0,0
14143,MCH000084,LOC0008,2025-12-17 13:35:07,Hopper Empty,Medium,8,v5.0,HP-841,2025-12-17,0,0
14144,MCH000031,LOC0002,2025-12-17 13:55:17,Bill Acceptor Error,High,9,v5.1,BA-745,2025-12-17,1,0
14145,MCH000032,LOC0003,2025-12-17 13:57:58,Hardware Failure,High,180,v5.1,HF-176,2025-12-17,1,0
14146,MCH000070,LOC0007,2025-12-17 14:12:23,Communication Loss,High,52,v4.1,CM-378,2025-12-17,1,0
14147,MCH000078,LOC0006,2025-12-17 15:58:57,Software Restart,Medium,12,v4.2,SR-485,2025-12-17,0,0
14148,MCH000003,LOC0006,2025-12-17 16:10:56,Cash Refill,Low,3,v5.0,CR-319,2025-12-17,0,1
14149,MCH000007,LOC0002,2025-12-17 16:22:28,Hopper Empty,Medium,10,v5.0,HP-726,2025-12-17,0,0
14150,MCH000077,LOC0004,2025-12-17 16:45:08,Communication Loss,High,23,v4.1,CM-103,2025-12-17,1,0
14151,MCH000032,LOC0003,2025-12-17 17:00:18,Ticket Jam,Medium,17,v5.1,TJ-241,2025-12-17,0,0
14152,MCH000040,LOC0004,2025-12-17 17:27:35,Bill Acceptor Error,Medium,15,v4.1,BA-360,2025-12-17,0,0
14153,MCH000091,LOC0004,2025-12-17 17:29:15,Ticket Jam,Medium,9,v4.1,TJ-447,2025-12-17,0,0
14154,MCH000008,LOC0006,2025-12-17 18:32:53,Printer Error,Medium,7,v4.1,PR-629,2025-12-17,0,0
14155,MCH000089,LOC0003,2025-12-17 19:12:10,Preventive Maintenance,Low,24,v5.0,PM-761,2025-12-17,0,1
14156,MCH000058,LOC0007,2025-12-17 19:24:54,Preventive Maintenance,Low,26,v5.0,PM-895,2025-12-17,0,1
14157,MCH000069,LOC0002,2025-12-17 19:44:41,Door Open,Low,1,v4.2,DR-887,2025-12-17,0,0
14158,MCH000086,LOC0008,2025-12-17 20:39:32,Ticket Jam,Medium,13,v4.1,TJ-583,2025-12-17,0,0
14159,MCH000012,LOC0008,2025-12-17 20:42:24,Software Restart,Low,5,v4.2,SR-444,2025-12-17,0,0
14160,MCH000073,LOC0008,2025-12-17 20:54:42,Door Open,Low,3,v4.2,DR-946,2025-12-17,0,0
14161,MCH000013,LOC0009,2025-12-17 20:56:02,Communication Loss,High,48,v5.1,CM-686,2025-12-17,1,0
14162,MCH000055,LOC0002,2025-12-17 21:07:34,Door Open,Low,0,v4.2,DR-214,2025-12-17,0,0
14163,MCH000037,LOC0005,2025-12-17 21:15:51,Preventive Maintenance,Low,25,v4.1,PM-220,2025-12-17,0,1
14164,MCH000030,LOC0001,2025-12-17 21:33:29,Cash Refill,Low,3,v5.0,CR-604,2025-12-17,0,1
14165,MCH000074,LOC0008,2025-12-17 21:35:50,Software Restart,Low,9,v5.0,SR-293,2025-12-17,0,0
14166,MCH000048,LOC0005,2025-12-17 22:05:38,Printer Error,Medium,24,v5.0,PR-516,2025-12-17,0,0
14167,MCH000029,LOC0002,2025-12-17 22:06:52,Software Restart,Low,5,v5.1,SR-940,2025-12-17,0,0
14168,MCH000046,LOC0002,2025-12-17 22:10:44,Bill Acceptor Error,Medium,33,v4.2,BA-956,2025-12-17,0,0
