player_id,enrollment_date,loyalty_tier,age_band,home_region,marketing_opt_in,active_flag
PLY00004260,2021-11-04,Standard,40-49,West,0,1
PLY00004261,2026-03-23,Silver,21-29,Southeast,0,1
PLY00004262,2023-10-01,Silver,21-29,Southeast,0,1
PLY00004263,2026-02-26,Silver,60+,Southwest,1,1
PLY00004264,2026-02-14,Silver,30-39,Northeast,1,1
PLY00004265,2025-07-19,Standard,30-39,Northeast,1,1
PLY00004266,2022-10-18,Standard,30-39,Northeast,0,1
PLY00004267,2024-08-23,Silver,40-49,Northeast,1,1
PLY00004268,2024-11-14,Standard,21-29,West,1,1
PLY00004269,2023-06-07,Standard,30-39,Northeast,1,1
PLY00004270,2024-01-04,Standard,50-59,Midwest,1,1
PLY00004271,2022-09-02,Gold,50-59,Midwest,1,1
PLY00004272,2025-06-26,Standard,21-29,West,1,1
PLY00004273,2025-10-17,Silver,21-29,Northeast,1,1
PLY00004274,2025-11-15,Silver,60+,Midwest,1,1
PLY00004275,2022-04-21,Standard,30-39,Northeast,1,1
PLY00004276,2024-11-27,Gold,40-49,Northeast,1,1
PLY00004277,2024-08-17,Silver,30-39,Northeast,1,1
PLY00004278,2025-10-21,Standard,21-29,West,0,1
PLY00004279,2021-08-15,Silver,30-39,Midwest,1,0
PLY00004280,2023-07-26,Standard,40-49,Southeast,1,1
PLY00004281,2022-12-11,Standard,40-49,Midwest,1,1
PLY00004282,2025-11-27,Standard,30-39,Northeast,1,1
PLY00004283,2022-09-23,Standard,50-59,Southwest,1,1
PLY00004284,2025-04-30,Standard,30-39,Southeast,0,1
PLY00004285,2022-11-20,Platinum,50-59,Midwest,1,1
PLY00004286,2023-01-21,Gold,30-39,Midwest,1,1
PLY00004287,2026-05-08,Standard,50-59,Midwest,1,1
PLY00004288,2026-05-06,Silver,40-49,West,1,1
PLY00004289,2022-10-11,Standard,40-49,Southwest,1,1
PLY00004290,2025-08-24,Standard,30-39,Northeast,0,1
PLY00004291,2024-08-01,Standard,60+,Southeast,1,1
PLY00004292,2021-11-16,Gold,40-49,Midwest,1,1
PLY00004293,2023-05-24,Standard,30-39,Southeast,1,1
PLY00004294,2025-09-06,Silver,60+,Southeast,1,1
PLY00004295,2023-07-04,Gold,50-59,Southeast,0,0
PLY00004296,2022-01-25,Standard,60+,Southwest,1,1
PLY00004297,2023-10-13,Gold,21-29,Northeast,0,1
PLY00004298,2024-09-03,Standard,40-49,Northeast,1,1
PLY00004299,2023-07-11,Silver,21-29,West,1,1
PLY00004300,2021-11-24,Standard,50-59,Northeast,1,1
PLY00004301,2023-04-17,Standard,40-49,Northeast,0,1
PLY00004302,2025-12-09,Standard,21-29,Southwest,0,1
PLY00004303,2024-08-09,Standard,30-39,West,1,1
PLY00004304,2024-10-31,Standard,30-39,Southeast,1,1
PLY00004305,2025-07-12,Silver,30-39,Southeast,1,1
PLY00004306,2025-05-26,Standard,60+,Southeast,1,1
PLY00004307,2021-12-05,Standard,21-29,West,1,1
PLY00004308,2021-11-14,Standard,50-59,Midwest,1,1
PLY00004309,2024-04-15,Silver,21-29,Southwest,0,1
PLY00004310,2022-05-30,Standard,30-39,West,1,1
PLY00004311,2025-12-19,Standard,40-49,Southeast,1,1
PLY00004312,2023-11-10,Standard,50-59,Southwest,1,1
PLY00004313,2023-10-10,Silver,30-39,Southeast,0,1
PLY00004314,2026-03-01,Silver,60+,Midwest,1,1
PLY00004315,2026-05-20,Standard,30-39,Southeast,1,1
PLY00004316,2023-01-05,Standard,40-49,Northeast,0,1
PLY00004317,2024-09-26,Standard,50-59,Southwest,1,1
PLY00004318,2024-10-02,Standard,21-29,Southwest,0,1
PLY00004319,2024-08-21,Standard,40-49,Southeast,1,1
PLY00004320,2022-03-12,Standard,50-59,Northeast,1,1
PLY00004321,2025-12-05,Standard,60+,Southwest,1,1
PLY00004322,2023-09-03,Gold,60+,West,1,1
PLY00004323,2024-09-25,Silver,21-29,Southeast,1,1
PLY00004324,2023-06-06,Standard,40-49,Northeast,0,1
PLY00004325,2025-12-04,Standard,50-59,Midwest,0,1
PLY00004326,2024-12-25,Standard,40-49,Southwest,1,0
PLY00004327,2024-07-14,Standard,40-49,West,1,1
PLY00004328,2024-06-19,Gold,30-39,Southwest,1,1
PLY00004329,2025-09-03,Silver,30-39,Southeast,1,1
PLY00004330,2025-08-19,Standard,21-29,Northeast,1,1
PLY00004331,2021-08-03,Gold,40-49,Southwest,0,1
PLY00004332,2025-10-20,Standard,40-49,Southeast,1,1
PLY00004333,2022-09-18,Standard,21-29,West,0,1
PLY00004334,2025-04-10,Standard,50-59,Northeast,1,1
PLY00004335,2022-12-10,Silver,21-29,Midwest,1,1
PLY00004336,2023-06-28,Gold,40-49,Midwest,1,1
PLY00004337,2022-03-10,Silver,21-29,West,0,1
PLY00004338,2025-11-28,Platinum,40-49,Southwest,1,1
PLY00004339,2023-12-03,Standard,50-59,Southeast,1,1
PLY00004340,2023-05-02,Gold,21-29,Midwest,1,1
PLY00004341,2022-10-23,Standard,40-49,West,0,1
PLY00004342,2023-02-14,Gold,30-39,Southwest,1,1
PLY00004343,2022-11-14,Silver,21-29,Northeast,0,1
PLY00004344,2024-08-12,Standard,50-59,West,1,1
PLY00004345,2022-07-16,Standard,50-59,Southwest,1,1
PLY00004346,2023-06-29,Standard,30-39,Southwest,1,1
PLY00004347,2025-01-22,Standard,30-39,Northeast,1,1
PLY00004348,2024-05-04,Silver,21-29,Southwest,1,1
PLY00004349,2022-07-01,Gold,60+,Southeast,1,1
PLY00004350,2025-08-18,Standard,50-59,West,1,1
PLY00004351,2025-08-09,Silver,60+,Southwest,1,1
PLY00004352,2025-08-10,Standard,60+,Midwest,1,1
PLY00004353,2023-04-29,Standard,50-59,Southeast,1,1
PLY00004354,2022-11-26,Silver,30-39,West,1,1
PLY00004355,2025-01-10,Standard,50-59,Southwest,1,1
PLY00004356,2021-09-21,Silver,40-49,Northeast,0,1
PLY00004357,2023-08-10,Silver,30-39,Northeast,1,1
PLY00004358,2021-11-25,Silver,60+,Southwest,0,1
PLY00004359,2022-08-15,Standard,50-59,Southwest,1,1
PLY00004360,2026-05-30,Standard,21-29,Northeast,1,1
PLY00004361,2022-11-26,Gold,21-29,Southwest,1,1
PLY00004362,2022-09-05,Silver,60+,West,1,0
PLY00004363,2025-11-22,Gold,30-39,Southwest,1,1
PLY00004364,2021-11-12,Silver,30-39,Southeast,1,1
PLY00004365,2026-05-26,Gold,21-29,West,1,1
PLY00004366,2022-10-13,Silver,30-39,Southwest,1,1
PLY00004367,2022-01-03,Standard,60+,West,1,1
PLY00004368,2022-12-12,Platinum,21-29,Southeast,0,1
PLY00004369,2023-09-24,Platinum,60+,Northeast,1,1
PLY00004370,2023-01-24,Silver,50-59,Southwest,1,1
PLY00004371,2025-12-05,Standard,60+,Midwest,0,1
PLY00004372,2024-12-24,Standard,40-49,West,1,0
PLY00004373,2026-04-30,Standard,60+,West,0,1
PLY00004374,2021-09-09,Silver,21-29,Southeast,0,1
PLY00004375,2023-12-11,Gold,21-29,Southwest,0,1
PLY00004376,2022-04-06,Standard,21-29,Southwest,1,0
PLY00004377,2023-05-17,Standard,30-39,Northeast,1,1
PLY00004378,2025-05-09,Silver,21-29,Northeast,1,1
PLY00004379,2025-07-17,Gold,60+,Southeast,0,1
PLY00004380,2025-08-18,Standard,21-29,Southeast,0,1
PLY00004381,2022-12-25,Standard,21-29,West,0,1
PLY00004382,2023-05-26,Standard,50-59,Northeast,1,1
PLY00004383,2025-01-10,Standard,60+,Northeast,1,1
PLY00004384,2022-09-30,Standard,60+,Southwest,1,1
PLY00004385,2023-01-30,Silver,40-49,West,1,0
PLY00004386,2025-11-17,Silver,21-29,Southwest,1,1
PLY00004387,2023-10-13,Silver,40-49,West,1,1
PLY00004388,2022-12-17,Silver,21-29,Northeast,1,1
PLY00004389,2024-06-12,Gold,21-29,West,0,1
PLY00004390,2025-05-22,Standard,50-59,Southwest,1,1
PLY00004391,2022-02-12,Standard,30-39,Northeast,1,1
PLY00004392,2023-06-28,Standard,30-39,Southwest,1,1
PLY00004393,2024-10-01,Standard,40-49,Southeast,1,1
PLY00004394,2024-10-23,Silver,30-39,Midwest,1,1
PLY00004395,2022-08-28,Gold,50-59,Northeast,1,1
PLY00004396,2022-06-16,Silver,30-39,Midwest,1,1
PLY00004397,2021-09-03,Standard,60+,Northeast,1,1
PLY00004398,2023-04-03,Standard,30-39,Southwest,1,1
PLY00004399,2025-12-24,Silver,40-49,West,1,1
PLY00004400,2025-10-27,Gold,21-29,Southeast,1,1
PLY00004401,2025-02-07,Standard,30-39,Midwest,1,1
PLY00004402,2022-10-21,Gold,40-49,Northeast,1,1
PLY00004403,2022-05-09,Silver,40-49,West,0,1
PLY00004404,2023-01-16,Gold,40-49,Midwest,1,0
PLY00004405,2025-07-31,Gold,40-49,West,1,1
PLY00004406,2021-11-12,Gold,60+,Southwest,0,1
PLY00004407,2026-01-20,Standard,50-59,Southwest,1,1
PLY00004408,2025-10-24,Standard,50-59,Northeast,1,1
PLY00004409,2022-07-14,Silver,60+,West,1,1
PLY00004410,2022-04-29,Standard,60+,Midwest,1,1
PLY00004411,2025-08-20,Gold,30-39,Southeast,0,0
PLY00004412,2022-08-22,Standard,60+,Southwest,1,0
PLY00004413,2026-02-13,Silver,30-39,Northeast,1,1
PLY00004414,2021-07-17,Platinum,60+,West,1,1
PLY00004415,2025-03-15,Standard,60+,West,0,0
PLY00004416,2025-12-21,Silver,30-39,West,0,1
PLY00004417,2025-02-10,Platinum,60+,Southeast,1,1
PLY00004418,2024-09-06,Silver,50-59,West,1,1
PLY00004419,2021-11-25,Standard,30-39,Midwest,0,1
PLY00004420,2026-01-15,Standard,30-39,Midwest,1,1
PLY00004421,2025-03-07,Gold,40-49,West,0,1
PLY00004422,2023-06-26,Standard,60+,Southeast,0,1
PLY00004423,2025-08-19,Standard,30-39,Southwest,1,1
PLY00004424,2024-10-10,Standard,40-49,Northeast,1,1
PLY00004425,2024-07-07,Standard,50-59,Southeast,0,1
PLY00004426,2026-06-07,Gold,40-49,Southeast,0,1
PLY00004427,2022-05-13,Silver,60+,Northeast,1,1
PLY00004428,2025-02-24,Standard,60+,Southwest,1,1
PLY00004429,2022-09-02,Gold,50-59,Southeast,1,1
PLY00004430,2023-09-12,Standard,40-49,Southwest,1,1
PLY00004431,2025-08-04,Silver,30-39,Midwest,0,1
PLY00004432,2023-07-06,Platinum,30-39,Northeast,1,1
PLY00004433,2022-03-31,Gold,21-29,West,0,0
PLY00004434,2023-12-11,Standard,21-29,West,0,1
PLY00004435,2026-02-27,Silver,30-39,West,0,1
PLY00004436,2025-01-03,Standard,21-29,Midwest,1,1
PLY00004437,2023-09-22,Standard,50-59,Midwest,1,1
PLY00004438,2023-02-21,Standard,50-59,Southwest,1,1
PLY00004439,2021-07-30,Silver,50-59,Southeast,0,1
PLY00004440,2021-08-05,Silver,40-49,Northeast,1,1
PLY00004441,2026-06-13,Standard,40-49,Northeast,1,1
PLY00004442,2025-12-23,Platinum,30-39,Southwest,1,1
PLY00004443,2022-07-15,Standard,21-29,Northeast,1,1
PLY00004444,2025-12-14,Silver,21-29,Southwest,0,1
PLY00004445,2021-08-05,Standard,21-29,West,0,1
PLY00004446,2024-09-21,Standard,40-49,West,0,1
PLY00004447,2023-04-13,Silver,60+,Southeast,1,1
PLY00004448,2024-03-21,Standard,30-39,Midwest,0,1
PLY00004449,2025-01-04,Gold,40-49,Midwest,0,1
PLY00004450,2024-08-12,Silver,40-49,Southwest,1,1
PLY00004451,2022-06-10,Platinum,50-59,Southeast,0,1
PLY00004452,2022-11-06,Standard,21-29,Southwest,1,1
PLY00004453,2025-02-26,Silver,21-29,Southwest,1,0
PLY00004454,2023-09-10,Silver,40-49,Northeast,1,1
PLY00004455,2023-10-03,Silver,60+,West,1,1
PLY00004456,2026-02-03,Standard,40-49,Northeast,1,1
PLY00004457,2025-02-18,Silver,60+,Northeast,1,1
PLY00004458,2026-05-03,Standard,21-29,Midwest,0,1
PLY00004459,2024-08-23,Standard,60+,Southwest,1,1
PLY00004460,2023-11-17,Silver,50-59,Northeast,1,1
PLY00004461,2024-11-29,Standard,40-49,Northeast,1,1
PLY00004462,2023-04-07,Gold,40-49,Midwest,0,1
PLY00004463,2025-01-17,Standard,21-29,Southeast,1,1
PLY00004464,2026-03-25,Standard,30-39,Northeast,0,1
PLY00004465,2026-04-11,Standard,50-59,Southwest,0,1
PLY00004466,2025-08-20,Silver,21-29,Southeast,1,1
PLY00004467,2023-01-20,Standard,50-59,Midwest,1,1
PLY00004468,2024-09-06,Standard,50-59,West,1,1
PLY00004469,2026-04-16,Standard,60+,Midwest,1,1
PLY00004470,2026-04-03,Standard,50-59,West,1,1
PLY00004471,2025-08-24,Standard,50-59,Southeast,1,1
PLY00004472,2023-09-10,Silver,50-59,Midwest,1,1
PLY00004473,2024-02-21,Gold,21-29,Southwest,1,1
PLY00004474,2026-06-12,Platinum,60+,Southwest,0,1
PLY00004475,2024-06-17,Standard,21-29,West,1,1
PLY00004476,2024-12-01,Gold,40-49,Southeast,1,1
PLY00004477,2022-09-15,Gold,30-39,Southwest,1,1
PLY00004478,2022-07-18,Standard,60+,Midwest,1,1
PLY00004479,2023-06-27,Gold,30-39,Southeast,1,1
PLY00004480,2025-05-01,Silver,21-29,Midwest,0,1
PLY00004481,2022-11-28,Silver,30-39,Southeast,1,1
PLY00004482,2022-05-21,Gold,21-29,Southwest,1,1
PLY00004483,2023-05-11,Silver,40-49,Southwest,0,0
PLY00004484,2025-11-09,Standard,60+,Southeast,0,1
PLY00004485,2024-12-09,Standard,21-29,Midwest,1,1
PLY00004486,2024-05-30,Silver,40-49,Southeast,1,1
PLY00004487,2026-03-20,Silver,50-59,Southwest,1,1
PLY00004488,2021-12-22,Standard,60+,Southwest,0,1
PLY00004489,2022-11-25,Platinum,30-39,Southwest,1,1
PLY00004490,2024-11-03,Standard,40-49,Southwest,0,1
PLY00004491,2021-07-30,Standard,50-59,West,1,1
PLY00004492,2022-04-23,Gold,50-59,Southeast,1,1
PLY00004493,2022-10-08,Standard,21-29,Midwest,1,1
PLY00004494,2025-07-18,Gold,21-29,Southwest,1,1
PLY00004495,2025-03-27,Standard,21-29,Northeast,0,1
PLY00004496,2022-04-13,Silver,30-39,Northeast,0,1
PLY00004497,2022-01-29,Standard,40-49,Southeast,1,1
PLY00004498,2023-10-09,Standard,30-39,Southwest,0,1
PLY00004499,2023-06-03,Silver,40-49,Southeast,0,1
PLY00004500,2024-09-08,Gold,50-59,Northeast,1,1
PLY00004501,2022-03-19,Standard,30-39,Southwest,1,1
PLY00004502,2021-11-08,Standard,40-49,Midwest,1,1
PLY00004503,2024-10-20,Silver,30-39,Northeast,1,1
PLY00004504,2024-12-09,Platinum,40-49,Midwest,0,1
PLY00004505,2025-12-18,Standard,60+,Northeast,1,1
PLY00004506,2023-12-21,Standard,50-59,Midwest,1,1
PLY00004507,2022-01-08,Standard,40-49,Midwest,1,1
PLY00004508,2023-01-09,Gold,60+,Midwest,1,1
PLY00004509,2025-09-26,Standard,40-49,Southwest,1,1
PLY00004510,2025-04-07,Gold,21-29,Southwest,0,1
PLY00004511,2021-08-16,Standard,50-59,Northeast,1,1
PLY00004512,2023-04-01,Standard,50-59,Southwest,1,1
PLY00004513,2025-12-09,Silver,21-29,Midwest,1,1
PLY00004514,2023-12-19,Standard,30-39,Northeast,1,1
PLY00004515,2023-03-11,Silver,21-29,Southwest,1,1
PLY00004516,2021-10-26,Standard,40-49,West,1,1
PLY00004517,2025-11-16,Standard,40-49,Midwest,1,1
PLY00004518,2025-12-02,Standard,50-59,West,1,1
PLY00004519,2023-07-03,Platinum,40-49,Southeast,1,1
PLY00004520,2022-12-22,Silver,50-59,West,1,1
PLY00004521,2021-11-03,Standard,21-29,West,1,1
PLY00004522,2024-08-04,Standard,40-49,Southwest,1,1
PLY00004523,2023-07-27,Standard,21-29,West,1,1
PLY00004524,2021-07-14,Silver,50-59,Midwest,1,1
PLY00004525,2022-11-15,Standard,21-29,Midwest,1,1
PLY00004526,2022-04-09,Standard,30-39,Southwest,0,1
PLY00004527,2023-11-18,Standard,40-49,Southeast,0,1
PLY00004528,2024-12-05,Standard,30-39,Southeast,1,1
PLY00004529,2024-07-15,Standard,30-39,Southeast,0,1
PLY00004530,2024-11-22,Silver,50-59,Southeast,0,1
PLY00004531,2024-12-24,Silver,50-59,Midwest,1,1
PLY00004532,2023-03-28,Silver,30-39,Midwest,1,1
PLY00004533,2025-12-08,Standard,50-59,Southwest,1,1
PLY00004534,2021-08-30,Standard,30-39,Southwest,1,1
PLY00004535,2022-02-12,Gold,30-39,Southeast,0,1
PLY00004536,2022-04-20,Silver,21-29,Southeast,1,1
PLY00004537,2026-03-17,Silver,40-49,Northeast,1,1
PLY00004538,2023-12-14,Standard,30-39,West,1,1
PLY00004539,2026-04-16,Platinum,50-59,Northeast,1,1
PLY00004540,2024-06-29,Gold,21-29,Southwest,1,1
PLY00004541,2024-06-27,Standard,40-49,Midwest,1,1
PLY00004542,2023-11-20,Gold,50-59,Midwest,1,1
PLY00004543,2023-06-17,Silver,30-39,West,0,1
PLY00004544,2023-03-10,Standard,50-59,Midwest,0,1
PLY00004545,2025-05-26,Standard,50-59,Southeast,0,1
PLY00004546,2024-12-20,Standard,30-39,Southeast,0,1
PLY00004547,2026-06-04,Silver,21-29,Southwest,1,1
PLY00004548,2021-07-28,Standard,50-59,Northeast,1,1
PLY00004549,2023-10-03,Standard,21-29,Midwest,1,1
PLY00004550,2023-01-08,Standard,40-49,Southeast,1,1
PLY00004551,2024-12-29,Gold,50-59,Midwest,0,1
PLY00004552,2025-11-02,Standard,21-29,Southwest,1,1
PLY00004553,2022-06-09,Standard,50-59,Southwest,1,1
PLY00004554,2026-04-14,Gold,50-59,Southeast,1,1
PLY00004555,2022-02-23,Silver,30-39,West,1,1
PLY00004556,2025-10-24,Gold,50-59,Midwest,0,1
PLY00004557,2024-01-14,Standard,50-59,Midwest,1,1
PLY00004558,2024-06-04,Silver,21-29,West,0,0
PLY00004559,2022-07-12,Silver,60+,Southwest,0,1
PLY00004560,2025-11-24,Silver,60+,Northeast,1,1
PLY00004561,2023-09-22,Standard,21-29,West,0,1
PLY00004562,2026-02-09,Gold,21-29,Midwest,1,1
PLY00004563,2026-06-04,Standard,50-59,Southwest,1,1
PLY00004564,2023-08-30,Silver,60+,Midwest,0,1
PLY00004565,2025-04-19,Standard,60+,West,1,1
PLY00004566,2024-09-27,Gold,21-29,Northeast,1,1
PLY00004567,2026-04-28,Gold,30-39,Midwest,1,1
PLY00004568,2025-08-24,Standard,50-59,Southwest,0,0
PLY00004569,2023-08-08,Gold,30-39,Southeast,0,0
PLY00004570,2024-06-03,Silver,40-49,Southwest,1,1
PLY00004571,2025-06-08,Gold,30-39,Midwest,1,1
PLY00004572,2025-06-14,Standard,50-59,Northeast,0,1
PLY00004573,2021-10-06,Standard,30-39,Southeast,1,1
PLY00004574,2025-08-19,Silver,21-29,Midwest,1,0
PLY00004575,2022-07-10,Standard,50-59,West,1,1
PLY00004576,2023-09-23,Platinum,30-39,Midwest,1,1
PLY00004577,2022-02-08,Standard,60+,West,1,1
PLY00004578,2024-10-14,Standard,21-29,Midwest,1,1
PLY00004579,2023-05-29,Silver,60+,Southwest,1,1
PLY00004580,2023-06-28,Standard,21-29,West,0,1
PLY00004581,2024-03-20,Standard,21-29,Northeast,0,1
PLY00004582,2025-01-15,Gold,50-59,Northeast,1,1
PLY00004583,2024-07-15,Standard,40-49,Midwest,0,1
PLY00004584,2025-12-04,Silver,50-59,Midwest,1,1
PLY00004585,2026-02-02,Standard,50-59,Midwest,1,1
PLY00004586,2021-08-13,Gold,40-49,Northeast,0,1
PLY00004587,2023-10-10,Standard,40-49,Northeast,1,1
PLY00004588,2023-08-24,Standard,60+,Southwest,0,1
PLY00004589,2023-12-23,Standard,21-29,Midwest,1,1
PLY00004590,2022-04-28,Standard,21-29,Southeast,1,1
PLY00004591,2024-12-04,Standard,21-29,West,1,1
PLY00004592,2024-06-10,Standard,30-39,Southeast,1,1
PLY00004593,2022-03-07,Standard,50-59,Northeast,1,1
PLY00004594,2026-04-01,Standard,50-59,Northeast,0,1
PLY00004595,2023-01-19,Platinum,50-59,Southeast,1,1
PLY00004596,2025-08-02,Gold,40-49,Southeast,0,1
PLY00004597,2024-03-15,Standard,30-39,Northeast,0,1
PLY00004598,2024-07-16,Standard,60+,West,1,0
PLY00004599,2023-05-24,Silver,40-49,Northeast,1,1
PLY00004600,2026-05-31,Standard,50-59,Northeast,0,1
PLY00004601,2023-10-27,Standard,60+,Southwest,1,1
PLY00004602,2023-02-01,Platinum,60+,Midwest,1,1
PLY00004603,2023-02-24,Silver,60+,Northeast,1,1
PLY00004604,2025-10-11,Standard,40-49,Southwest,0,1
PLY00004605,2023-03-26,Platinum,21-29,West,1,1
PLY00004606,2023-07-13,Platinum,60+,Midwest,1,1
PLY00004607,2023-08-05,Silver,60+,Northeast,1,0
PLY00004608,2023-10-16,Standard,60+,Midwest,1,1
PLY00004609,2023-04-17,Gold,21-29,Southeast,0,1
PLY00004610,2023-06-26,Standard,30-39,Midwest,1,1
PLY00004611,2023-04-04,Gold,50-59,Southeast,0,1
PLY00004612,2023-08-28,Standard,60+,Southwest,1,1
PLY00004613,2024-07-24,Standard,50-59,Midwest,1,0
PLY00004614,2022-11-10,Standard,40-49,Northeast,1,1
PLY00004615,2022-06-10,Standard,60+,Southeast,1,1
PLY00004616,2022-07-21,Silver,30-39,West,1,1
PLY00004617,2022-03-14,Gold,60+,Midwest,1,1
PLY00004618,2025-09-21,Standard,30-39,Southeast,0,1
PLY00004619,2021-08-03,Silver,40-49,West,1,1
PLY00004620,2026-02-20,Standard,50-59,Southwest,0,1
PLY00004621,2021-11-22,Standard,21-29,Southwest,1,1
PLY00004622,2025-08-20,Standard,60+,Southeast,1,1
PLY00004623,2024-09-09,Silver,40-49,Northeast,0,1
PLY00004624,2024-03-19,Gold,21-29,Southwest,1,1
PLY00004625,2025-09-20,Silver,50-59,Midwest,0,1
PLY00004626,2026-06-02,Standard,60+,West,0,1
PLY00004627,2023-11-14,Gold,30-39,Southeast,1,1
PLY00004628,2025-09-15,Silver,21-29,Southwest,1,0
PLY00004629,2023-02-02,Standard,30-39,Southeast,1,1
PLY00004630,2025-11-18,Silver,21-29,Southwest,1,1
PLY00004631,2023-12-01,Silver,60+,Southwest,1,1
PLY00004632,2024-12-01,Standard,50-59,Southwest,1,1
PLY00004633,2023-06-04,Standard,50-59,Southwest,1,1
PLY00004634,2026-06-09,Silver,21-29,West,1,1
PLY00004635,2022-08-16,Gold,30-39,Southwest,1,1
PLY00004636,2021-12-29,Standard,50-59,West,1,1
PLY00004637,2026-01-02,Standard,60+,Southwest,1,1
PLY00004638,2025-02-17,Standard,40-49,West,1,1
PLY00004639,2025-08-08,Standard,30-39,Northeast,1,1
PLY00004640,2026-02-18,Standard,60+,Southwest,1,1
PLY00004641,2021-10-23,Gold,60+,Northeast,1,1
PLY00004642,2025-10-22,Standard,60+,Northeast,1,1
PLY00004643,2024-06-26,Silver,60+,Southwest,0,1
PLY00004644,2024-11-18,Standard,30-39,Northeast,1,1
PLY00004645,2023-01-08,Gold,50-59,West,1,1
PLY00004646,2025-06-03,Standard,30-39,Southeast,1,1
PLY00004647,2022-07-22,Silver,50-59,West,1,1
PLY00004648,2025-12-10,Standard,60+,Southwest,1,1
PLY00004649,2025-06-12,Standard,21-29,Southeast,1,1
PLY00004650,2024-03-20,Standard,50-59,West,1,1
PLY00004651,2021-08-09,Silver,30-39,Southeast,1,1
PLY00004652,2021-08-19,Standard,50-59,Southwest,1,1
PLY00004653,2023-04-29,Standard,30-39,Northeast,1,1
PLY00004654,2024-10-04,Standard,40-49,Southwest,1,1
PLY00004655,2022-05-23,Standard,21-29,West,1,1
PLY00004656,2024-04-20,Gold,30-39,West,1,1
PLY00004657,2024-08-10,Standard,40-49,Midwest,0,1
PLY00004658,2023-09-28,Standard,21-29,Midwest,1,1
PLY00004659,2023-02-15,Platinum,21-29,Southeast,0,0
PLY00004660,2026-03-14,Silver,21-29,Southeast,1,0
PLY00004661,2023-10-08,Standard,50-59,West,1,1
PLY00004662,2023-07-20,Silver,50-59,Southwest,1,1
PLY00004663,2023-10-29,Gold,30-39,Southeast,1,1
PLY00004664,2025-07-17,Silver,40-49,Midwest,1,1
PLY00004665,2024-06-13,Standard,50-59,West,0,1
PLY00004666,2024-08-23,Silver,30-39,Southwest,0,1
PLY00004667,2023-02-05,Standard,21-29,Northeast,1,1
PLY00004668,2025-10-10,Silver,50-59,Southeast,0,1
PLY00004669,2025-02-20,Standard,21-29,Midwest,1,1
PLY00004670,2023-04-29,Standard,30-39,West,0,1
PLY00004671,2025-02-05,Silver,30-39,Northeast,1,0
PLY00004672,2024-09-12,Silver,30-39,Northeast,1,1
PLY00004673,2024-08-21,Standard,40-49,Midwest,1,0
PLY00004674,2024-12-09,Standard,30-39,Midwest,1,1
PLY00004675,2023-11-29,Silver,21-29,West,1,1
PLY00004676,2025-05-14,Standard,60+,Southwest,0,1
PLY00004677,2023-01-23,Standard,30-39,Midwest,1,1
PLY00004678,2026-05-24,Standard,40-49,Southwest,1,1
PLY00004679,2022-08-25,Silver,60+,Midwest,1,1
PLY00004680,2026-06-07,Gold,50-59,Midwest,0,1
PLY00004681,2023-06-24,Silver,50-59,Northeast,1,1
PLY00004682,2022-05-20,Gold,30-39,Northeast,1,1
PLY00004683,2023-10-30,Silver,21-29,Midwest,0,1
PLY00004684,2023-07-16,Silver,40-49,Midwest,1,1
PLY00004685,2026-04-04,Gold,60+,Midwest,0,1
PLY00004686,2025-03-17,Standard,50-59,Midwest,1,0
PLY00004687,2024-10-09,Silver,30-39,West,1,1
PLY00004688,2023-03-15,Platinum,30-39,Northeast,0,1
PLY00004689,2022-10-10,Gold,40-49,Northeast,1,1
PLY00004690,2022-10-21,Standard,30-39,Northeast,1,1
PLY00004691,2025-07-22,Standard,50-59,Northeast,1,1
PLY00004692,2021-08-13,Standard,50-59,Northeast,1,0
PLY00004693,2023-01-13,Silver,30-39,Midwest,1,0
PLY00004694,2025-02-12,Standard,30-39,Southeast,1,0
PLY00004695,2025-10-13,Standard,60+,West,1,1
PLY00004696,2022-09-04,Standard,50-59,Southwest,1,1
PLY00004697,2025-12-06,Standard,60+,Northeast,1,1
PLY00004698,2026-01-28,Silver,40-49,Southeast,1,1
PLY00004699,2024-03-20,Standard,40-49,Midwest,1,1
PLY00004700,2025-09-02,Standard,40-49,Northeast,1,1
PLY00004701,2024-02-01,Gold,50-59,Midwest,1,1
PLY00004702,2023-09-01,Gold,21-29,West,1,1
PLY00004703,2026-04-25,Standard,30-39,Northeast,1,1
PLY00004704,2026-05-13,Standard,50-59,West,1,1
PLY00004705,2021-12-09,Silver,30-39,Southwest,1,1
PLY00004706,2024-12-02,Gold,21-29,Midwest,1,1
PLY00004707,2022-05-17,Gold,60+,Midwest,1,1
PLY00004708,2022-12-03,Gold,40-49,Northeast,0,0
PLY00004709,2022-01-16,Gold,40-49,Midwest,0,1
PLY00004710,2023-05-14,Standard,50-59,Southeast,1,1
PLY00004711,2023-09-12,Standard,21-29,Midwest,1,1
PLY00004712,2025-08-02,Standard,40-49,Midwest,1,1
PLY00004713,2022-05-09,Silver,40-49,Southwest,1,1
PLY00004714,2025-05-11,Standard,21-29,Northeast,1,1
