player_id,loyalty_tier,days_since_last_session,total_historical_sessions,player_net_revenue,churn_probability,risk_level,recommended_action,expected_revenue_at_risk,retention_priority_score,priority_rank
PLY00001385,Standard,26,2,9.37,1.7743837751254215e-05,Low,No immediate action,0.0,0.0,2271
PLY00003368,Platinum,55,3,102.85,1.7602655742706996e-05,Low,No immediate action,0.0,0.0,2271
PLY00000235,Standard,16,5,35.98,1.7538235320712383e-05,Low,No immediate action,0.0,0.0,2271
PLY00001693,Standard,6,2,21.21,1.725131714074152e-05,Low,No immediate action,0.0,0.0,2271
PLY00002510,Platinum,13,5,197.06,1.7102102199081283e-05,Low,No immediate action,0.0,0.0,2271
PLY00002808,Platinum,13,4,57.69,1.7090983367730423e-05,Low,No immediate action,0.0,0.0,2271
PLY00001566,Standard,31,2,3.02,1.645881836596314e-05,Low,No immediate action,0.0,0.0,2271
PLY00002890,Standard,24,2,4.52,1.6276377047415864e-05,Low,No immediate action,0.0,0.0,2271
PLY00003758,Gold,26,4,73.18,1.6231489768352774e-05,Low,No immediate action,0.0,0.0,2271
PLY00003882,Silver,10,2,80.52,1.620022282680805e-05,Low,No immediate action,0.0,0.0,2271
PLY00004936,Gold,16,6,124.74,1.603107362911276e-05,Low,No immediate action,0.0,0.0,2271
PLY00002717,Gold,26,2,39.83,1.561271646888536e-05,Low,No immediate action,0.0,0.0,2271
PLY00004357,Silver,8,7,61.94,1.5398681366500426e-05,Low,No immediate action,0.0,0.0,2271
PLY00004900,Standard,54,2,34.85,1.5395829500285884e-05,Low,No immediate action,0.0,0.0,2271
PLY00001922,Standard,8,6,59.35,1.535703726989337e-05,Low,No immediate action,0.0,0.0,2271
PLY00004707,Gold,9,2,63.01,1.5091267513813092e-05,Low,No immediate action,0.0,0.0,2271
PLY00003695,Standard,11,3,27.97,1.500909251800366e-05,Low,No immediate action,0.0,0.0,2271
PLY00001872,Standard,27,2,3.23,1.5005983026292425e-05,Low,No immediate action,0.0,0.0,2271
PLY00004479,Gold,10,8,130.41,1.4965355783387657e-05,Low,No immediate action,0.0,0.0,2271
PLY00000886,Standard,28,5,173.86,1.491277702007824e-05,Low,No immediate action,0.0,0.0,2271
PLY00004841,Standard,34,1,21.59,1.4901429655578089e-05,Low,No immediate action,0.0,0.0,2271
PLY00002866,Standard,25,6,117.11,1.4721180442866536e-05,Low,No immediate action,0.0,0.0,2271
PLY00004927,Standard,36,2,7.3,1.4554894319841984e-05,Low,No immediate action,0.0,0.0,2271
PLY00003622,Gold,42,3,44.49,1.4403403629325044e-05,Low,No immediate action,0.0,0.0,2271
PLY00004069,Platinum,32,5,198.93,1.4276276718066206e-05,Low,No immediate action,0.0,0.0,2271
PLY00002485,Standard,8,2,12.21,1.411742553224085e-05,Low,No immediate action,0.0,0.0,2271
PLY00000681,Silver,9,4,46.48,1.409036342793902e-05,Low,No immediate action,0.0,0.0,2271
PLY00000588,Silver,17,6,68.64,1.3939578292405544e-05,Low,No immediate action,0.0,0.0,2271
PLY00002321,Standard,64,3,44.72,1.3874588041951056e-05,Low,No immediate action,0.0,0.0,2271
PLY00001713,Standard,7,4,32.61,1.3857259111922444e-05,Low,No immediate action,0.0,0.0,2271
PLY00001309,Gold,15,6,211.55,1.3836049337640648e-05,Low,No immediate action,0.0,0.0,2271
PLY00003057,Standard,17,4,19.54,1.3735579395738643e-05,Low,No immediate action,0.0,0.0,2271
PLY00002243,Silver,20,2,7.63,1.3632666153521626e-05,Low,No immediate action,0.0,0.0,2271
PLY00004565,Standard,28,4,12.42,1.3561448931218767e-05,Low,No immediate action,0.0,0.0,2271
PLY00003528,Platinum,20,2,69.05,1.3517964311060458e-05,Low,No immediate action,0.0,0.0,2271
PLY00004536,Silver,16,8,202.42,1.3064809537385303e-05,Low,No immediate action,0.0,0.0,2271
PLY00002838,Gold,30,1,12.2,1.282729323148591e-05,Low,No immediate action,0.0,0.0,2271
PLY00000102,Platinum,37,6,319.47,1.26940717711669e-05,Low,No immediate action,0.0,0.0,2271
PLY00003480,Gold,26,4,169.77,1.2540587435363669e-05,Low,No immediate action,0.0,0.0,2271
PLY00001055,Platinum,19,5,123.52,1.2405396160416252e-05,Low,No immediate action,0.0,0.0,2271
PLY00004766,Silver,20,8,158.32,1.2329602057013236e-05,Low,No immediate action,0.0,0.0,2271
PLY00001767,Silver,47,3,36.4,1.20995531396373e-05,Low,No immediate action,0.0,0.0,2271
PLY00002185,Silver,19,5,14.94,1.2068569609700052e-05,Low,No immediate action,0.0,0.0,2271
PLY00004562,Gold,2,8,274.54,1.1880186969139044e-05,Low,No immediate action,0.0,0.0,2271
PLY00001469,Standard,6,2,22.12,1.1855145380211471e-05,Low,No immediate action,0.0,0.0,2271
PLY00000475,Gold,28,2,7.71,1.182142771260286e-05,Low,No immediate action,0.0,0.0,2271
PLY00002100,Standard,19,3,8.0,1.1815667244433064e-05,Low,No immediate action,0.0,0.0,2271
PLY00002369,Silver,15,3,35.03,1.172070726182234e-05,Low,No immediate action,0.0,0.0,2271
PLY00001212,Silver,11,5,89.58,1.1422987660112412e-05,Low,No immediate action,0.0,0.0,2271
PLY00001331,Silver,23,6,117.21,1.1371002360755815e-05,Low,No immediate action,0.0,0.0,2271
PLY00002887,Gold,2,10,299.88,1.1369888741122527e-05,Low,No immediate action,0.0,0.0,2271
PLY00001007,Standard,31,3,64.34,1.135748696783726e-05,Low,No immediate action,0.0,0.0,2271
PLY00004395,Gold,37,5,192.9,1.13464394368864e-05,Low,No immediate action,0.0,0.0,2271
PLY00002022,Gold,42,6,67.32,1.1203025426384423e-05,Low,No immediate action,0.0,0.0,2271
PLY00003879,Gold,29,4,25.28,1.1186685771025884e-05,Low,No immediate action,0.0,0.0,2271
PLY00001781,Standard,7,8,107.97,1.1113010278812491e-05,Low,No immediate action,0.0,0.0,2271
PLY00004912,Silver,21,5,61.82,1.0765187700757334e-05,Low,No immediate action,0.0,0.0,2271
PLY00003978,Gold,4,3,39.36,1.0557330627809369e-05,Low,No immediate action,0.0,0.0,2271
PLY00000782,Standard,38,2,17.58,1.0524708236763904e-05,Low,No immediate action,0.0,0.0,2271
PLY00003180,Gold,8,3,90.6,1.0515866758501744e-05,Low,No immediate action,0.0,0.0,2271
PLY00003870,Silver,11,6,192.98,1.022573831011376e-05,Low,No immediate action,0.0,0.0,2271
PLY00001121,Silver,30,5,61.78,1.0192996886952734e-05,Low,No immediate action,0.0,0.0,2271
PLY00001433,Standard,21,5,51.68,9.81576361076952e-06,Low,No immediate action,0.0,0.0,2271
PLY00002629,Gold,26,7,151.17,9.780911609240604e-06,Low,No immediate action,0.0,0.0,2271
PLY00000277,Silver,17,4,74.8,9.766162686386856e-06,Low,No immediate action,0.0,0.0,2271
PLY00000145,Standard,4,6,40.16,9.704553952757845e-06,Low,No immediate action,0.0,0.0,2271
PLY00003520,Silver,19,8,103.66,9.667693721524602e-06,Low,No immediate action,0.0,0.0,2271
PLY00003685,Gold,41,3,40.74,9.60537286417536e-06,Low,No immediate action,0.0,0.0,2271
PLY00001204,Silver,13,2,2.55,9.605372273947412e-06,Low,No immediate action,0.0,0.0,2271
PLY00003618,Platinum,24,2,91.43,9.443502258696534e-06,Low,No immediate action,0.0,0.0,2271
PLY00003085,Platinum,15,5,102.18,9.434494285139514e-06,Low,No immediate action,0.0,0.0,2271
PLY00002972,Standard,16,3,12.13,9.38662508646036e-06,Low,No immediate action,0.0,0.0,2271
PLY00000355,Standard,14,6,62.51,9.35301277066464e-06,Low,No immediate action,0.0,0.0,2271
PLY00003474,Silver,37,5,96.49,9.279337313550185e-06,Low,No immediate action,0.0,0.0,2271
PLY00001084,Standard,30,3,21.2,9.25208691909849e-06,Low,No immediate action,0.0,0.0,2271
PLY00000392,Standard,39,5,77.8,9.142716907898362e-06,Low,No immediate action,0.0,0.0,2271
PLY00001545,Silver,38,3,42.13,9.141215395131376e-06,Low,No immediate action,0.0,0.0,2271
PLY00004889,Silver,20,4,32.27,9.059587059701676e-06,Low,No immediate action,0.0,0.0,2271
PLY00002497,Platinum,9,4,130.27,9.0252606536412e-06,Low,No immediate action,0.0,0.0,2271
PLY00003355,Platinum,4,4,202.14,8.930715877847486e-06,Low,No immediate action,0.0,0.0,2271
PLY00000575,Silver,8,7,127.33,8.817286608136603e-06,Low,No immediate action,0.0,0.0,2271
PLY00003064,Silver,32,5,56.48,8.791078230685658e-06,Low,No immediate action,0.0,0.0,2271
PLY00002906,Standard,15,5,55.26,8.670082111994928e-06,Low,No immediate action,0.0,0.0,2271
PLY00001863,Silver,8,10,297.64,8.602660706183534e-06,Low,No immediate action,0.0,0.0,2271
PLY00004218,Standard,29,5,48.75,8.558984238074671e-06,Low,No immediate action,0.0,0.0,2271
PLY00002650,Platinum,3,5,100.57,8.463150907742133e-06,Low,No immediate action,0.0,0.0,2271
PLY00003001,Gold,10,3,48.17,8.397590149715567e-06,Low,No immediate action,0.0,0.0,2271
PLY00002750,Gold,27,1,1.3,8.380894467182789e-06,Low,No immediate action,0.0,0.0,2271
PLY00000958,Standard,26,3,7.32,8.343825736846227e-06,Low,No immediate action,0.0,0.0,2271
PLY00001448,Standard,19,2,1.8,7.90958381475583e-06,Low,No immediate action,0.0,0.0,2271
PLY00004019,Gold,49,3,103.06,7.790159938085228e-06,Low,No immediate action,0.0,0.0,2271
PLY00001359,Standard,3,6,81.91,7.75532748927257e-06,Low,No immediate action,0.0,0.0,2271
PLY00000334,Silver,25,3,60.69,7.755319565444964e-06,Low,No immediate action,0.0,0.0,2271
PLY00001154,Gold,30,2,33.79,7.712081174263422e-06,Low,No immediate action,0.0,0.0,2271
PLY00001636,Gold,20,4,48.36,7.442025061978696e-06,Low,No immediate action,0.0,0.0,2271
PLY00003087,Gold,39,2,18.22,7.390198607239458e-06,Low,No immediate action,0.0,0.0,2271
PLY00001558,Standard,7,2,25.69,7.383687565825198e-06,Low,No immediate action,0.0,0.0,2271
PLY00002442,Standard,29,5,64.45,7.366627013430481e-06,Low,No immediate action,0.0,0.0,2271
PLY00002382,Platinum,11,5,130.22,7.279779027185699e-06,Low,No immediate action,0.0,0.0,2271
PLY00002076,Standard,23,2,16.62,7.233678282101575e-06,Low,No immediate action,0.0,0.0,2271
PLY00003783,Silver,15,7,160.6,7.17152504882306e-06,Low,No immediate action,0.0,0.0,2271
PLY00002953,Standard,2,4,39.07,7.0787827397350815e-06,Low,No immediate action,0.0,0.0,2271
PLY00000909,Standard,3,5,74.21,6.9779331810751535e-06,Low,No immediate action,0.0,0.0,2271
PLY00004745,Silver,8,5,103.51,6.93239222144168e-06,Low,No immediate action,0.0,0.0,2271
PLY00002204,Standard,16,3,34.03,6.930262954739526e-06,Low,No immediate action,0.0,0.0,2271
PLY00000912,Silver,30,4,22.8,6.794280210655865e-06,Low,No immediate action,0.0,0.0,2271
PLY00001987,Standard,20,7,98.91,6.774065149618976e-06,Low,No immediate action,0.0,0.0,2271
PLY00004221,Gold,41,3,105.87,6.681941137813842e-06,Low,No immediate action,0.0,0.0,2271
PLY00004247,Silver,15,2,68.02,6.672440288872841e-06,Low,No immediate action,0.0,0.0,2271
PLY00000855,Gold,36,2,7.85,6.6217232978668965e-06,Low,No immediate action,0.0,0.0,2271
PLY00001976,Silver,29,1,2.97,6.608141272364608e-06,Low,No immediate action,0.0,0.0,2271
PLY00003796,Standard,14,4,31.66,6.5983119833257705e-06,Low,No immediate action,0.0,0.0,2271
PLY00001864,Standard,25,4,16.64,6.5818928242157925e-06,Low,No immediate action,0.0,0.0,2271
PLY00003214,Gold,8,7,197.9,6.565097166343759e-06,Low,No immediate action,0.0,0.0,2271
PLY00000992,Silver,27,2,5.03,6.516123514141295e-06,Low,No immediate action,0.0,0.0,2271
PLY00003002,Silver,37,3,87.49,6.411492638563763e-06,Low,No immediate action,0.0,0.0,2271
PLY00003340,Standard,27,5,210.32,6.3948710985318684e-06,Low,No immediate action,0.0,0.0,2271
PLY00004544,Standard,20,6,80.5,6.289760597071888e-06,Low,No immediate action,0.0,0.0,2271
PLY00004388,Silver,20,2,8.29,6.272926616410903e-06,Low,No immediate action,0.0,0.0,2271
PLY00004249,Silver,19,5,147.57,6.247213007746571e-06,Low,No immediate action,0.0,0.0,2271
PLY00000216,Standard,61,4,30.85,6.17833783686371e-06,Low,No immediate action,0.0,0.0,2271
PLY00001207,Silver,30,1,4.14,6.1496174363709925e-06,Low,No immediate action,0.0,0.0,2271
PLY00004907,Silver,26,3,65.72,6.0076500776907e-06,Low,No immediate action,0.0,0.0,2271
PLY00001798,Gold,0,5,137.75,5.907056267888656e-06,Low,No immediate action,0.0,0.0,2271
PLY00000499,Standard,22,3,28.79,5.891537968898681e-06,Low,No immediate action,0.0,0.0,2271
PLY00004826,Gold,17,4,37.05,5.694569067845664e-06,Low,No immediate action,0.0,0.0,2271
PLY00000182,Silver,8,3,291.14,5.491013850825864e-06,Low,No immediate action,0.0,0.0,2271
PLY00004507,Standard,29,6,48.55,5.468014517058213e-06,Low,No immediate action,0.0,0.0,2271
PLY00000631,Standard,7,4,34.51,5.353385989729492e-06,Low,No immediate action,0.0,0.0,2271
PLY00001622,Gold,23,4,35.06,5.3432730599552015e-06,Low,No immediate action,0.0,0.0,2271
PLY00001350,Standard,26,2,22.89,5.32082578030026e-06,Low,No immediate action,0.0,0.0,2271
PLY00002590,Standard,3,3,44.53,5.190390309995606e-06,Low,No immediate action,0.0,0.0,2271
PLY00002263,Standard,13,4,38.47,5.176594320063719e-06,Low,No immediate action,0.0,0.0,2271
PLY00002167,Platinum,25,6,317.07,5.169236916775991e-06,Low,No immediate action,0.0,0.0,2271
PLY00001588,Silver,25,5,48.22,5.09111720186862e-06,Low,No immediate action,0.0,0.0,2271
PLY00002622,Standard,11,2,11.62,5.080680418388223e-06,Low,No immediate action,0.0,0.0,2271
PLY00000556,Standard,16,10,124.44,4.810969896400236e-06,Low,No immediate action,0.0,0.0,2271
PLY00000232,Gold,2,6,83.31,4.757720733086507e-06,Low,No immediate action,0.0,0.0,2271
PLY00004505,Standard,15,6,65.83,4.730326280612537e-06,Low,No immediate action,0.0,0.0,2271
PLY00000849,Platinum,16,6,116.98,4.726657852770286e-06,Low,No immediate action,0.0,0.0,2271
PLY00004740,Platinum,19,2,46.84,4.704032753512119e-06,Low,No immediate action,0.0,0.0,2271
PLY00004493,Standard,26,1,0.76,4.642247121169451e-06,Low,No immediate action,0.0,0.0,2271
PLY00003691,Silver,30,1,4.8,4.582120173439714e-06,Low,No immediate action,0.0,0.0,2271
PLY00002424,Gold,30,5,101.89,4.56529657938776e-06,Low,No immediate action,0.0,0.0,2271
PLY00001056,Standard,17,4,13.98,4.525373290167511e-06,Low,No immediate action,0.0,0.0,2271
PLY00003228,Standard,4,4,88.5,4.356196160406442e-06,Low,No immediate action,0.0,0.0,2271
PLY00000316,Standard,21,7,66.94,4.328049323376993e-06,Low,No immediate action,0.0,0.0,2271
PLY00003944,Standard,27,1,2.35,4.320149229914224e-06,Low,No immediate action,0.0,0.0,2271
PLY00001414,Silver,1,2,46.82,4.298092582445789e-06,Low,No immediate action,0.0,0.0,2271
PLY00001686,Standard,12,4,26.17,4.058783175974978e-06,Low,No immediate action,0.0,0.0,2271
PLY00000262,Standard,26,2,2.79,4.010327583390785e-06,Low,No immediate action,0.0,0.0,2271
PLY00001375,Gold,9,7,169.37,3.975536512372099e-06,Low,No immediate action,0.0,0.0,2271
PLY00003522,Standard,29,1,8.29,3.8093799145327216e-06,Low,No immediate action,0.0,0.0,2271
PLY00003534,Standard,6,5,79.13,3.775370098236879e-06,Low,No immediate action,0.0,0.0,2271
PLY00001249,Standard,2,2,7.36,3.767657716072393e-06,Low,No immediate action,0.0,0.0,2271
PLY00003193,Standard,23,2,46.06,3.6310600514158782e-06,Low,No immediate action,0.0,0.0,2271
PLY00002338,Standard,15,6,84.12,3.5962718331354037e-06,Low,No immediate action,0.0,0.0,2271
PLY00004689,Gold,1,6,79.52,3.5863083642163328e-06,Low,No immediate action,0.0,0.0,2271
PLY00003097,Standard,0,8,66.12,3.531459825890981e-06,Low,No immediate action,0.0,0.0,2271
PLY00004950,Standard,27,2,9.28,3.477807381317686e-06,Low,No immediate action,0.0,0.0,2271
PLY00001087,Standard,23,4,60.57,3.446001698168592e-06,Low,No immediate action,0.0,0.0,2271
PLY00000075,Platinum,9,4,294.82,3.4240983814007727e-06,Low,No immediate action,0.0,0.0,2271
PLY00004349,Gold,24,5,38.26,3.408712305946084e-06,Low,No immediate action,0.0,0.0,2271
PLY00004228,Gold,4,4,144.82,3.373243489820448e-06,Low,No immediate action,0.0,0.0,2271
PLY00003122,Standard,31,2,16.58,3.360700365278244e-06,Low,No immediate action,0.0,0.0,2271
PLY00003784,Silver,29,6,81.53,3.3476755402849977e-06,Low,No immediate action,0.0,0.0,2271
PLY00000099,Platinum,25,2,164.86,3.3062311234779037e-06,Low,No immediate action,0.0,0.0,2271
PLY00004311,Standard,29,3,18.37,3.2865926566511075e-06,Low,No immediate action,0.0,0.0,2271
PLY00001224,Silver,34,2,4.94,3.25754929659549e-06,Low,No immediate action,0.0,0.0,2271
PLY00002839,Standard,21,2,8.35,3.242031014134276e-06,Low,No immediate action,0.0,0.0,2271
PLY00001942,Silver,26,1,9.76,3.175495459543637e-06,Low,No immediate action,0.0,0.0,2271
PLY00001927,Gold,38,5,125.01,3.10052036885124e-06,Low,No immediate action,0.0,0.0,2271
PLY00002708,Gold,8,4,43.08,3.0772757966876684e-06,Low,No immediate action,0.0,0.0,2271
PLY00000155,Standard,30,1,9.29,2.956019637040387e-06,Low,No immediate action,0.0,0.0,2271
PLY00000645,Standard,9,5,27.59,2.9310363826812013e-06,Low,No immediate action,0.0,0.0,2271
PLY00003823,Standard,29,1,22.36,2.9146865645575554e-06,Low,No immediate action,0.0,0.0,2271
PLY00003746,Silver,6,5,119.52,2.9130309090163987e-06,Low,No immediate action,0.0,0.0,2271
PLY00001826,Silver,5,10,199.63,2.8777642375992444e-06,Low,No immediate action,0.0,0.0,2271
PLY00000711,Silver,4,4,108.07,2.874110228448896e-06,Low,No immediate action,0.0,0.0,2271
PLY00002073,Silver,20,2,10.83,2.865430573908704e-06,Low,No immediate action,0.0,0.0,2271
PLY00000792,Standard,20,3,31.33,2.8620552304329563e-06,Low,No immediate action,0.0,0.0,2271
PLY00000827,Platinum,27,8,117.12,2.8552842322034924e-06,Low,No immediate action,0.0,0.0,2271
PLY00004271,Gold,35,6,126.47,2.718016813701368e-06,Low,No immediate action,0.0,0.0,2271
PLY00004612,Standard,32,6,57.27,2.713006608945651e-06,Low,No immediate action,0.0,0.0,2271
PLY00003532,Standard,20,5,100.17,2.705396291260742e-06,Low,No immediate action,0.0,0.0,2271
PLY00002403,Standard,29,2,7.66,2.667100581103922e-06,Low,No immediate action,0.0,0.0,2271
PLY00004803,Standard,8,2,13.73,2.6561071394428483e-06,Low,No immediate action,0.0,0.0,2271
PLY00003568,Gold,13,2,34.57,2.6395478280870044e-06,Low,No immediate action,0.0,0.0,2271
PLY00003716,Silver,3,5,26.71,2.5900394436997464e-06,Low,No immediate action,0.0,0.0,2271
PLY00001921,Standard,27,1,3.75,2.579305879276497e-06,Low,No immediate action,0.0,0.0,2271
PLY00001251,Standard,21,5,42.44,2.532202323981452e-06,Low,No immediate action,0.0,0.0,2271
PLY00003167,Standard,5,3,2.9,2.513264565074652e-06,Low,No immediate action,0.0,0.0,2271
PLY00001791,Silver,9,6,78.0,2.380791358853955e-06,Low,No immediate action,0.0,0.0,2271
PLY00004973,Standard,16,2,14.53,2.350021995045387e-06,Low,No immediate action,0.0,0.0,2271
PLY00003163,Standard,16,2,15.94,2.29737357483931e-06,Low,No immediate action,0.0,0.0,2271
PLY00004788,Platinum,24,3,47.86,2.2669258048184687e-06,Low,No immediate action,0.0,0.0,2271
PLY00003429,Standard,1,4,69.8,2.2638246481561237e-06,Low,No immediate action,0.0,0.0,2271
PLY00000944,Standard,6,5,47.22,2.255961095734895e-06,Low,No immediate action,0.0,0.0,2271
PLY00001151,Standard,26,3,26.89,2.244244756283965e-06,Low,No immediate action,0.0,0.0,2271
PLY00000035,Standard,29,1,2.68,2.195915186260259e-06,Low,No immediate action,0.0,0.0,2271
PLY00003131,Gold,19,3,196.69,2.1912180713720896e-06,Low,No immediate action,0.0,0.0,2271
PLY00000837,Standard,20,3,31.63,2.1725519370435182e-06,Low,No immediate action,0.0,0.0,2271
PLY00002508,Silver,25,1,13.96,2.14116172489353e-06,Low,No immediate action,0.0,0.0,2271
PLY00001210,Standard,17,3,5.9,2.115368821735153e-06,Low,No immediate action,0.0,0.0,2271
PLY00004381,Standard,11,2,83.55,2.0555186482734387e-06,Low,No immediate action,0.0,0.0,2271
PLY00003260,Standard,17,5,52.76,2.04095856259451e-06,Low,No immediate action,0.0,0.0,2271
PLY00000656,Silver,6,5,26.42,2.025269506253101e-06,Low,No immediate action,0.0,0.0,2271
PLY00004253,Standard,30,1,11.48,1.9757455357846707e-06,Low,No immediate action,0.0,0.0,2271
PLY00002846,Gold,25,11,305.15,1.974290174989617e-06,Low,No immediate action,0.0,0.0,2271
PLY00001721,Standard,65,4,36.65,1.9706055305390664e-06,Low,No immediate action,0.0,0.0,2271
PLY00000460,Standard,2,3,26.18,1.887528940889788e-06,Low,No immediate action,0.0,0.0,2271
PLY00000845,Gold,19,4,64.54,1.8446178454040524e-06,Low,No immediate action,0.0,0.0,2271
PLY00003067,Platinum,13,6,48.52,1.8429496941052365e-06,Low,No immediate action,0.0,0.0,2271
PLY00003629,Platinum,33,8,309.95,1.8118662556040589e-06,Low,No immediate action,0.0,0.0,2271
PLY00003038,Gold,1,3,11.5,1.706973937789727e-06,Low,No immediate action,0.0,0.0,2271
PLY00003401,Silver,38,4,52.91,1.7031922698832174e-06,Low,No immediate action,0.0,0.0,2271
PLY00002428,Silver,37,4,117.54,1.6927274142107958e-06,Low,No immediate action,0.0,0.0,2271
PLY00003830,Standard,16,2,2.32,1.6743918751157897e-06,Low,No immediate action,0.0,0.0,2271
PLY00004896,Standard,14,4,43.77,1.6683189379998982e-06,Low,No immediate action,0.0,0.0,2271
PLY00002573,Silver,16,6,170.89,1.6607454698355806e-06,Low,No immediate action,0.0,0.0,2271
PLY00003793,Gold,24,3,58.01,1.6537550507140862e-06,Low,No immediate action,0.0,0.0,2271
PLY00004714,Standard,11,3,45.33,1.6504431768281634e-06,Low,No immediate action,0.0,0.0,2271
PLY00002914,Standard,28,1,4.07,1.6423412345048717e-06,Low,No immediate action,0.0,0.0,2271
PLY00003478,Standard,4,5,51.52,1.6047619553232236e-06,Low,No immediate action,0.0,0.0,2271
PLY00003912,Standard,25,5,67.5,1.509859571718374e-06,Low,No immediate action,0.0,0.0,2271
